DEVELOPMENT_ID,block_group,county,tract,age_c,total_pop_c,total_white_c,total_black_c,total_hispanic_c,poverty_c,income_c,public_assistance_c,owner_c,renter_c,vehicles_c,prop_value_c,year
NY099000001,360710022003,36071,36071002200,34.4,3174,2750,206,193,712,24046,1274,350,924,1274,151500,2011
NY099000001,360710022003,36071,36071002200,34.8,3202,2612,248,253,713,23977,1340,375,965,1340,128700,2012
NY099000001,360710022003,36071,36071002200,42.6,3252,2601,262,256,730,24507,1412,433,979,1412,151600,2013
NY099000001,360710022003,36071,36071002200,38,3482,2591,407,260,738,27199,1369,465,904,1369,119300,2014
NY099000001,360710022003,36071,36071002200,38.8,3620,2537,589,286,651,31378,1382,480,902,1382,124800,2015
NY099000001,360710022003,36071,36071002200,40.1,3722,2544,752,192,672,38221,1429,472,957,1429,153400,2016
NY099000001,360710022003,36071,36071002200,39.1,3587,2495,808,149,602,42516,1365,488,877,1365,156700,2017
NY099000001,360710022003,36071,36071002200,49.7,2582,1905,272,234,427,28381,1423,424,999,1423,134400,2018
NY099000001,360710022003,36071,36071002200,51.1,2757,2129,195,357,450,34646,1455,435,1020,1455,140000,2019
NY099000001,360710022003,36071,36071002200,57.4,2554,2043,46,420,508,28813,1504,520,984,1504,142600,2020
OH032000002,390739654001,39073,39073965400,37.5,4495,4322,28,34,1301,36429,1732,1128,604,1732,97900,2010
OH032000002,390739654001,39073,39073965400,36.3,4521,4402,39,46,1270,38750,1703,1160,543,1703,101100,2011
OH032000002,390739654001,39073,39073965400,37.4,4398,4286,0,45,1230,37696,1707,1197,510,1707,97500,2012
OH032000002,390739654001,39073,39073965400,39.1,4484,4271,54,65,1230,38099,1799,1314,485,1799,97900,2013
OH032000002,390739654001,39073,39073965400,39.9,4202,4025,41,67,1161,35231,1744,1183,561,1744,98400,2014
OH032000002,390739654001,39073,39073965400,36.4,4387,4260,41,20,1172,31786,1758,1149,609,1758,95900,2015
OH032000002,390739654001,39073,39073965400,39.3,4486,4353,50,0,1236,31295,1847,1148,699,1847,111800,2016
OH032000002,390739654001,39073,39073965400,38.2,4532,4410,85,0,1190,36098,1813,1103,710,1813,123300,2017
OH032000002,390739654001,39073,39073965400,37,4530,4511,19,0,1202,41089,1757,1026,731,1757,133900,2018
OH032000002,390739654001,39073,39073965400,37.1,4554,4400,29,33,1233,45867,1699,1041,658,1699,142100,2019
OH032000002,390739654001,39073,39073965400,37.7,4288,4170,17,21,1327,50347,1687,1129,558,1687,136600,2020
OH032000003,390739653001,39073,39073965300,30.7,3939,3874,0,9,1062,35783,1631,1119,512,1631,111400,2010
OH032000003,390739653001,39073,39073965300,38.1,3657,3639,0,10,1059,38217,1565,1191,374,1565,108600,2011
OH032000003,390739653001,39073,39073965300,40.9,3810,3778,6,8,1083,37365,1629,1212,417,1629,103600,2012
OH032000003,390739653001,39073,39073965300,38,3654,3574,3,15,958,39231,1520,1078,442,1520,105200,2013
OH032000003,390739653001,39073,39073965300,37.1,3613,3556,5,13,936,42598,1425,951,474,1425,103200,2014
